id,created_at,lang,lang_polyglot,retweeted,hashtags,company,user_screen_name,tweet_norm,profile_norm,auto_for,auto_against,auto_neutral,stance,confidence
796084811769245696,2016-11-08 20:19:44+00:00,fr,en,False,,bhp,davea71,bhp billiton creates maintenance innovation centre https://t.co/q0UfgZsKNZ,,True,False,False,for,auto
626911959024275456,2015-07-31 00:27:13+00:00,en,en,False,ausbiz,bhp,CommSec,asx 200 trades at 5693 up 27 pts or 0.46 % materials the only decliner $ rio $ bhp -0.5 % healthcare leads $ csl +0.8 % $ rhc + 1 % slo_hash ^ tp,keep up to date with the latest news and information on investment markets from australia's leading online broker . support can be reached at @CommSecSupport,True,False,False,for,auto
305607420229591041,2013-02-24 09:17:41+00:00,en,en,False,,bhp,gooberlive,new bhp boss says cost cutting will continue the new ceo of bhp billiton says productivity will be a top theme u ... http://t.co/R7CnqtLBTB,,True,False,False,for,auto
732080755619319808,2016-05-16 05:30:28+00:00,en,en,False,Pilbara,bhp,PilbaraRC,bhp billiton will help fund the upgrade of an ageing health care facility at newman in the ore rich slo_hash region . https://t.co/5PIE4cyHOZ,"the pilbara regional council is focused on advancing the pilbara region of western australia , on behalf of its four local governments . check our facebook page .",True,False,False,for,auto
436812530187382786,2014-02-21 10:39:57+00:00,en,en,False,,bhp,ASXwatcher007,"evening all , asx moves today bhp slo_cash up 47 cents , crown slo_cash down 55 cents , sonic health slo_cash up 42 cents , woodside slo_cash up 57cents",sharemarket watcher,True,False,False,for,auto
966521693329031168,2018-02-22 03:55:03+00:00,en,en,False,,bhp,HotRubbleMining,"lead engineer mechanical wanted to join bhp's governance & technical stewardship engineering support team at olympic dam , provide mechanical engineering leadership & technical expertise , https://t.co/N2L0Pe7OLp","http://t.co/PhDjfD4R is a website dedicated to south australian mining careers , training and the development of workforce in sa",True,False,False,for,auto
697300238109974528,2016-02-10 06:05:06+00:00,en,en,False,,bhp,EEAUST,the bhp billiton science and engineering awards have put the spotlight on young engineering innovators in australia https://t.co/X6B5AtMxKH,eea will now be focusing on our facebook & linkedin profiles . please like and follow us to keep updated .,True,False,False,for,auto
877350385824014336,2017-06-21 02:20:07+00:00,en,en,False,GenderEquality,bhp,ourFemeconomy,accenture joins bhp in setting 50/50 gender target slo_hash https://t.co/opmfoCWRpd via @WomensAgenda,you are the female economy whether you are a consumer or business owner . our approved brands = at least 50 % female owned or 30 % women on board of directors .,True,False,False,for,auto
839236865047719937,2017-03-07 22:10:35+00:00,en,en,False,"IWD2017,afrsummit",bhp,BCAcomau,@bhpbilliton ceo andrew mackenzie has vowed to achieve gender balance by slo_year . slo_hash slo_hash @FinancialReview https://t.co/eDych6C3pf,australian business leaders working together to develop & promote solutions to the nation's most pressing economic & social policy challenges . ceo @JAWestacott,True,False,False,for,auto
651898401773240320,2015-10-07 23:14:25+00:00,en,en,False,ausbiz,bhp,CommSec,asx 200 at 5249 up 51pts or 0.99 % all sectors up led by materials $ fmg +6.6 % $ bhp $ rio circa + 3 % healthcare gains $ coh + 2 % slo_hash ^ tp,keep up to date with the latest news and information on investment markets from australia's leading online broker . support can be reached at @CommSecSupport,True,False,False,for,auto
716817512021626880,2016-04-04 02:39:47+00:00,en,en,False,,bhp,NickEvershed,spokeswoman for bhp billiton said it “ does not engage in aggressive tax planning ” and was committed to transparency https://t.co/pAIoQpYMGF,data and interactives at @GuardianAus,True,False,False,for,auto
789236874447466496,2016-10-20 22:48:28+00:00,en,en,False,,bhp,WLIAus,bhp sets 5slo_time workforce gender target for slo_year https://t.co/bLaTxebmHK,"women's leadership institute australia . initiatives include @Pathways_UoM , the slo_hash , 40/40 / 20 and @WomenForMedia .",True,False,False,for,auto
305607150959472640,2013-02-24 09:16:37+00:00,en,en,False,ANN,bhp,AusNewsNetwork,new bhp boss says cost cutting will continue : the new ceo of bhp billiton says productivity will be a top ... http://t.co/GK7rNVm8ao slo_hash,"slo_hash coverage by the australian news network newsroom team in slo_hash , australia . editor-in-chief : @zackisthe rt's are not an endorsement .",True,False,False,for,auto
511422337472679936,2014-09-15 07:52:41+00:00,en,en,False,,bhp,emmawhitecr,"blog update - newcastle bhp steelworks muster point , a tribute to the men and women of steel . http://t.co/0OZw8MNxkO via @EmmaWhiteSP",landscape | nature photographer . ncc labor city councillor . unionist - cpsu . novocastrian . all views expressed & shared are my own . tweets not an endorsement .,True,False,False,for,auto
938186093945503745,2017-12-05 23:19:30+00:00,en,en,False,"continuousimprovement,Lean,TPM",bhp,CTPMAustralasia,the gurus are back in february slo_year with yet another leadership & instructor's course which assists your leaders and facilitators introduce and implement slo_hash through slo_hash as well as slo_hash principles within the organisation ... https://t.co/AFSLDeNCNO https://t.co/8erVwBHpVc,we are a team of continuous improvement & innovation specialists who provide assistance to companies striving for enterprise and operational excellence .,True,False,False,for,auto
588497697117573120,2015-04-16 00:22:39+00:00,en,en,False,ausbiz,bhp,CommSec,asx 300 at 5947 up 39 pts or 0.66 % energy & materials lead gains $ sto +3.3 % $ wpl +1.2 % $ fmg + 6 % $ bhp + 2 % healthcare lags $ csl -0.2 % slo_hash ^ tp,keep up to date with the latest news and information on investment markets from australia's leading online broker . support can be reached at @CommSecSupport,True,False,False,for,auto
426146544266399744,2014-01-23 00:17:08+00:00,en,en,False,,bhp,Intov8,bhp teeters between volume and value : despite reporting volume and productivity gains for the six months to de ... http://t.co/3Vfy68GVL5,intov 8â ® is a company that has extensive experience in providing leading data management / business intelligence software solutions to the mining industry .,True,False,False,for,auto
986482016232206337,2018-04-18 05:50:15+00:00,it,en,False,,bhp,getaminingjob,bhp billiton mitsubishi alliance ( bma ) slo_year apprenticeship program .,"job board for the australian mining , oil and gas industries",True,False,False,for,auto
993465220994682880,2018-05-07 12:19:01+00:00,en,en,False,,bhp,Australiajobber,"entry level water operators https://t.co/09uBtLcFOg bhp location : wa au about bhp at bhp we support our people to grow , learn , develop their skills and reach their potential . with a global portfolio of operations , we offer a ... more > > jobs by bhp location ... https://t.co/nw0Szfju6a",,True,False,False,for,auto
431647061021175808,2014-02-07 04:34:13+00:00,en,en,False,"job,coal,ausbiz",bhp,FinancialReview,"$ bhp's "" relentless "" focus on productivity will see more slo_hash cuts at its queensland slo_hash division . slo_hash http://t.co/4BIpeggufp","for 60 years , the australian financial review has been the authority on business , finance and political news in australia .",True,False,False,for,auto
795854009236013056,2016-11-08 05:02:36+00:00,en,en,False,ciglobal,bhp,LinaMbirkou,how can mature companies like bhp embrace innovation ? @CInnovation slo_hash,"i am passionate about sustainability , interconnectedness , ted , happiness , creativity , innovation , meditation , community , good food , arts , and getting to know you",True,False,False,for,auto
940143397716705281,2017-12-11 08:57:07+00:00,en,en,False,,bhp,MMcInerney89,“ i really want to see it like ( this ) so we can be treated like we matter as well . ” https://t.co/GerrBHP58g @afl @AFLQFemaleFooty @aflwomens @AFLQfooty @aflwb,writing . sports . gaming . wwe / roh / njpw .,True,False,False,for,auto
305908340553306112,2013-02-25 05:13:26+00:00,en,en,False,TCRusty,bhp,gappo12,"@wrappa13 bhp are evacuating all women , children and riggers . us drillers r still getting shit done though . slo_hash http://t.co/UI02tfUwX7","geologist interested in exploration , energy and planetary science . wc eagles , glory , scorchers and lsu b-ball / football . married to l .",True,False,False,for,auto
920970481435586560,2017-10-19 11:10:48+00:00,en,en,False,,bhp,humenm,""" there is much your ceo , andrew mackenzie , and his leadership team have delivered over the past 5 yrs to set bhp up for success . "" bhp agm",ft commodities & mining editor,True,False,False,for,auto
653762837702119424,2015-10-13 02:43:01+00:00,en,en,False,Directors,bhp,JPMasters,slo_hash : bhp director urges 40pc women on government boards - needs to also argue same for list company boards . http://t.co/CQY5vJTfQk,"company director & chair a number of audit & risk committees . experienced in corporate governance , risk mgt , projects , programs , technology & internal audit",True,False,False,for,auto
664311687126773760,2015-11-11 05:20:23+00:00,en,en,False,,bhp,CommSec,asx 200 gains 23 pts or 0.46 % materials sole losing sector $ bhp -2.9 % healthcare leads gains $ csl + 1 % banks gain $ anz +2.7 % $ ausbiz ^ tp,keep up to date with the latest news and information on investment markets from australia's leading online broker . support can be reached at @CommSecSupport,True,False,False,for,auto
500178334530015232,2014-08-15 07:13:02+00:00,en,en,False,,bhp,thebullcomau,breaking news : aust stock market finishes week on a high : a potential bhp demerger of assets has prompted the ... http://t.co/7WsXQ9niAs,"australia's leading independent stockmarket news , with all the latest from market experts , plus australia's no . 1 free stockmarket newsletter .",True,False,False,for,auto
927412900695650304,2017-11-06 05:50:40+00:00,en,en,False,,bhp,TrueSportWA,@Richard51818488 @v_swans @WestCoastEagles @aflwomens @bhp @WAFLOfficial thanks for sharing !,true sport supports local sporting clubs and associations to use eight values to share the benefits of sport and recreation to our whole community .,True,False,False,for,auto
903184341525610496,2017-08-31 09:15:02+00:00,en,en,False,,bhp,CMEWA,good luck to wa's finalists in tonight's slo_year @RioTinto women in resources awards @bhp @Shell_Australia @WoodsideEnergy @Alcoa georgiou https://t.co/3tMeDV57md,the chamber of minerals and energy of western australia is the peak resources sector representative body in western australia,True,False,False,for,auto
590306321506775040,2015-04-21 00:09:29+00:00,en,en,False,,bhp,TazSpinZone,"asx shot up 33 pts ( +0.57 % ) . healthcare started badly but now 2nd best so far . materials best sector . bhp , fortescue ( fmg ) & rio all up + 2 % .",once a jolly bagman . funnyman jon lajoie : https://t.co/kKgCqf5S7Q national treasure michael smith news : https://t.co/MkNaPr7Mnb,True,False,False,for,auto
976341509413879808,2018-03-21 06:15:30+00:00,en,en,False,"PressforProgress,womenatwork",bhp,andrea_carson,helen vines bhp emphasises no workplace can reach gender equality targets if it has a female staff retention problem - recommends studying turnover data to see if your workplace has a problem . slo_hash slo_hash https://t.co/lklJ0diHCV,"lecturer political science , melb uni , pathways to politics ( p2p ) elections  pol . com and media - esp . investigative journalism ... it's better than you'd think !",True,False,False,for,auto
731715947006820352,2016-05-15 05:20:51+00:00,en,en,False,"JobsForWomen,socialism21c",bhp,bencourtice,slo_hash beat bhp over hiring discrimination . same conditions still exist for migrant women workers - carla gorton slo_hash,"plant biology , ecology and conservation . ecosocialism . nature pics . venting anger about politics . living well ( buen vivir ) on wadawurrung land . studying at ltu .",True,False,False,for,auto
